player_id,last_date,pay_cnt,pay_mnt
1357,20161001,1,1
1358,20161002,2,7
1359,20161002,1,6
1360,20161002,1,6
1361,20161002,1,6
1362,20161002,1,1
1363,20161002,1,1
1364,20161002,2,2
1365,20161002,1,1
1366,20161002,2,7
1367,20161002,2,7
1368,20161002,1,1
1369,20161002,1,6
1370,20161002,1,6
1371,20161002,1,6
1372,20161002,1,6
1373,20161002,1,6
1374,20161002,2,2
1375,20161002,1,1
1376,20161002,2,7
1377,20161002,2,7
1378,20161002,1,1
1379,20161002,1,1
1380,20161002,1,1
1381,20161002,3,8
1382,20161002,1,6
1383,20161002,1,6
1384,20161002,1,1
1385,20161002,1,1
1386,20161002,4,48
1387,20161002,1,6
1388,20161002,2,7
1389,20161002,1,1
1390,20161002,1,1
1391,20161002,1,1
1392,20161002,1,1
1393,20161002,2,2
1394,20161002,1,1
1395,20161002,1,1
1396,20160930,1,1
1397,20161002,1,6
1398,20161002,1,25
1399,20161002,2,7
1400,20161002,1,6
1401,20161002,1,25
1402,20161002,2,7
1403,20161002,1,6
1404,20161002,1,648
1405,20160929,2,2
1406,20161002,1,18
1407,20160930,1,6
1408,20161002,2,36
1409,20161002,2,353
1410,20161001,3,37
1411,20161002,2,60
1412,20161002,1,6
1413,20161002,2,26
1414,20161002,5,433
1415,20161002,1,25
1416,20161002,1,1
1417,20160927,1,1
1418,20161002,3,18
1419,20161002,1,25
1420,20161002,1,25
1421,20161002,1,25
1422,20161002,1,25
1423,20161002,1,25
1424,20161002,2,31
1425,20161002,2,2
1426,20161002,1,18
1427,20161001,1,6
1428,20161002,1,6
1429,20161002,1,25
1430,20161002,1,25
1431,20161002,1,30
1432,20161002,4,159
1433,20161002,3,90
1434,20161002,1,6
1435,20161002,1,1
1436,20161002,2,128
1437,20161002,2,128
1438,20160930,1,6
1439,20161002,11,675
1440,20161002,1,25
1441,20161002,1,1
1442,20161002,1,6
1443,20161002,4,91
1444,20161002,1,30
1445,20160928,1,1
1446,20161002,1,25
1447,20161002,2,43
1448,20161002,1,1
1449,20161002,1,6
1450,20161002,2,31
1451,20161002,1,98
1452,20161002,1,25
1453,20161002,1,6
1454,20161002,1,25
1455,20161002,3,49
1456,20161002,1,6
1457,20161002,1,25
1458,20161002,1,6
1459,20161002,3,49
1460,20161002,1,198
1461,20161002,14,3560
1462,20161002,4,79
1463,20161002,2,31
1464,20161002,2,7
1465,20161002,3,66
1466,20161002,2,60
1467,20161002,1,30
1468,20161002,1,25
1469,20161002,4,276
1470,20161002,1,25
1471,20161002,1,1
1472,20161002,2,7
1473,20161002,1,6
1474,20161002,1,30
1475,20161002,2,48
1476,20161002,1,6
1477,20161002,3,54
1478,20161002,1,6
1479,20160930,1,25
1480,20161002,5,145
1481,20161002,1,25
1482,20160926,1,1
1483,20161001,1,1
1484,20161002,5,165
1485,20161002,1,25
1486,20161002,1,1
1487,20161002,1,1
1488,20161002,1,1
1489,20161002,1,30
1490,20161002,1,6
1491,20161002,2,7
1492,20161002,1,6
1493,20161002,3,13
1494,20161002,2,60
1495,20161002,1,6
1496,20161002,1,1
1497,20161002,1,648
1498,20161002,1,6
1499,20161001,1,25
1500,20161002,2,12
1501,20161002,1,6
1502,20160929,1,6
1503,20161002,1,1
1504,20161002,1,6
1505,20161002,1,6
1506,20161002,1,6
1507,20161002,1,6
1508,20161002,1,6
1509,20161002,1,6
1510,20160929,1,1
1511,20161002,3,54
1512,20161002,1,6
1513,20161001,1,1
1514,20161002,1,1
1515,20161002,1,1
1516,20161002,2,26
1517,20161002,1,6
1518,20161002,1,6
1519,20161002,2,7
1520,20161001,2,7
1521,20161002,1,1
1522,20161002,1,25
1523,20161002,1,1
1524,20161002,1,6
1525,20161002,2,2
1526,20161002,2,2
1527,20161002,6,714
1528,20161002,1,1
1529,20161002,1,1
1530,20161002,3,49
1531,20161002,5,97
1532,20161002,1,6
1533,20160930,1,1
1534,20161002,2,7
1535,20160926,1,1
1536,20161002,1,6
1537,20161002,1,1
1538,20161002,1,1
1539,20161002,2,7
1540,20161002,1,6
1541,20161002,2,7
1542,20160930,1,6
1543,20161002,1,1
1544,20161002,1,98
1545,20161002,1,1
1546,20161002,1,18
1547,20160926,1,1
1548,20160930,1,6
1549,20160926,2,7
1550,20160930,2,7
1551,20161002,1,1
1552,20160929,2,7
1553,20161001,1,1
1554,20161002,2,7
1555,20161002,1,1
1556,20160929,2,55
1557,20161002,2,2
1558,20161002,1,1
1559,20160927,1,6
1560,20161002,4,72
1561,20161002,1,1
1562,20160929,1,1
1563,20161002,2,7
1564,20161002,16,1968
1565,20161002,2,2
1566,20161002,1,1
1567,20161001,1,1
1568,20161002,7,106
1569,20161002,1,1
1570,20160930,4,33
1571,20161002,1,1
1572,20161002,2,7
1573,20160930,2,2
1574,20161002,2,2
1575,20161001,1,1
1576,20160930,1,6
1577,20161002,1,1
1578,20161001,2,2
1579,20160928,1,6
1580,20161001,2,2
1581,20160930,1,6
1582,20160930,1,1
1583,20161002,1,6
1584,20161002,1,1
1585,20161002,1,1
1586,20161002,1,1
1587,20161002,1,6
1588,20161002,2,31
1589,20161002,2,12
1590,20161002,2,12
1591,20160927,1,6
1592,20160927,1,6
1593,20161002,8,105
1594,20160926,1,6
1595,20161002,1,6
1596,20160926,1,6
1597,20161001,1,6
1598,20160926,1,1
1599,20161002,1,1
1600,20161002,2,19
1601,20160929,1,1
1602,20161001,2,7
1603,20161002,2,7
1604,20160927,1,18
1605,20161002,2,7
1606,20161002,1,6
1607,20161002,1,6
1608,20161002,1,1
1609,20161002,3,13
1610,20160927,1,6
1611,20161002,1,6
1612,20160927,1,6
1613,20160928,1,6
1614,20161002,2,7
1615,20161001,2,2
1616,20160928,6,358
1617,20161002,4,33
1618,20160926,1,1
1619,20161001,2,7
1620,20161001,1,1
1621,20160928,1,1
1622,20161001,1,1
1623,20161002,3,13
1624,20160928,1,6
1625,20161001,2,7
1626,20161002,1,6
1627,20161002,1,6
1628,20161002,4,62
1629,20160929,1,1
1630,20160930,3,13
1631,20161002,3,129
1632,20161002,1,18
1633,20161002,15,207
1634,20161001,2,7
1635,20161001,1,6
1636,20161001,4,38
1637,20161002,1,1
1638,20160928,2,7
1639,20161001,2,7
1640,20161002,7,104
1641,20161002,1,6
1642,20160929,2,7
1643,20161002,1,6
1644,20161002,1,1
1645,20161002,1,1
1646,20161002,2,12
1647,20161001,1,6
1648,20161002,1,1
1649,20161001,2,2
1650,20161002,2,7
1651,20161002,1,1
1652,20161001,1,1
1653,20161001,2,7
1654,20161002,2,7
1655,20160929,1,1
1656,20160930,1,1
1657,20161001,2,7
1658,20160930,1,6
1659,20161002,1,1
1660,20161002,3,13
1661,20161002,1,6
1662,20161002,1,6
1663,20161002,1,6
1664,20161002,1,1
1665,20161002,1,6
1666,20161001,1,6
1667,20161002,1,1
1668,20161002,2,2
1669,20160929,1,6
1670,20161002,1,1
1671,20161002,2,12
1672,20161002,2,7
1673,20160929,1,6
1674,20161002,3,752
1675,20161002,8,105
1676,20161002,3,8
1677,20161002,1,1
1678,20161002,1,6
1679,20161001,1,6
1680,20161002,2,7
1681,20161002,1,6
1682,20161002,1,25
1683,20160930,2,7
1684,20161001,1,1
1685,20161002,1,6
1686,20161002,2,7
1687,20161002,1,1
1688,20161002,4,135
1689,20160930,1,1
1690,20161001,1,6
1691,20161002,1,6
1692,20161001,1,6
1693,20161002,1,1
1694,20161002,1,6
1695,20161002,3,25
1696,20161002,1,6
1697,20161001,2,24
1698,20161001,2,2
1699,20161002,1,1
1700,20160930,1,6
1701,20161002,1,6
1702,20161002,1,1
1703,20161002,1,6
1704,20160930,2,7
1705,20161002,1,6
1706,20161002,1,6
1707,20161002,2,2
1708,20161001,2,2
1709,20161002,1,1
1710,20161002,2,7
1711,20161002,1,1
1712,20161002,1,6
1713,20161002,2,26
1714,20161001,1,1
1715,20161001,1,6
1716,20161001,2,2
1717,20161002,1,1
1718,20161002,1,1
1719,20161001,2,2
1720,20161001,1,1
1721,20161002,1,1
1722,20161002,1,1
1723,20161002,2,2
1724,20161002,2,12
1725,20161002,1,1
1726,20161002,1,6
1727,20161002,1,1
1728,20161002,1,6
1729,20161002,1,1
1730,20161002,1,6
1731,20161002,5,558
1732,20161002,1,6
1733,20161002,1,1
1734,20161002,2,2
1735,20161002,2,12
1736,20161002,1,6
1737,20161002,1,6
1738,20161002,2,2
1739,20161002,1,6
1740,20161002,1,6
1741,20161002,1,6
1742,20161002,1,1
1743,20161002,1,6
1744,20161002,1,6
1745,20161002,2,7
1746,20161002,2,7
1747,20161002,3,56
1748,20161002,1,1
1749,20161002,1,1
1750,20161002,2,2
1751,20161002,2,2
1752,20161002,2,2
1753,20161001,1,6
1754,20161002,2,7
1755,20161002,1,1
1756,20160926,1,1
1757,20161002,1,25
1758,20161002,4,72
1759,20160929,1,6
1760,20161002,1,25
1761,20161002,2,2
1762,20160927,1,1
1763,20161002,1,25
1764,20161002,1,1
1765,20161002,3,73
1766,20161002,1,25
1767,20161002,2,43
1768,20161002,1,6
1769,20161002,1,25
1770,20161002,1,6
1771,20161002,1,25
1772,20161002,1,25
1773,20161002,3,854
1774,20161002,1,6
1775,20161002,1,6
1776,20161002,1,25
1777,20161002,1,6
1778,20161002,5,257
1779,20161002,3,432
1780,20161002,1,25
1781,20161001,3,18
1782,20160930,1,1
1783,20161002,1,6
1784,20161002,2,104
1785,20161002,1,30
1786,20161002,2,43
1787,20161002,3,30
1788,20161002,2,55
1789,20161002,1,6
1790,20161002,1,6
1791,20161002,2,31
1792,20160927,4,1031
1793,20161002,2,7
1794,20161002,2,31
1795,20161002,2,31
1796,20161002,42,11206
1797,20161002,1,25
1798,20161002,1,30
1799,20161002,3,49
1800,20160930,1,1
1801,20161002,4,1099
1802,20161002,1,25
1803,20161002,5,640
1804,20161001,1,25
1805,20161001,1,328
1806,20161002,1,25
1807,20161002,1,18
1808,20161002,1,1
1809,20161002,1,25
1810,20161002,5,233
1811,20161002,1,25
1812,20161002,2,426
1813,20161002,1,6
1814,20161002,2,12
1815,20161002,4,252
1816,20161002,2,7
1817,20161002,1,6
1818,20161002,2,12
1819,20161002,1,1
1820,20161002,2,7
1821,20161002,1,6
1822,20161002,1,25
1823,20161002,1,30
1824,20161001,1,648
1825,20161002,1,6
1826,20161002,1,6
1827,20161002,2,31
1828,20161002,1,328
1829,20161002,3,49
1830,20161002,1,6
1831,20161002,2,2
1832,20161001,2,2
1833,20161002,1,6
1834,20161002,1,6
1835,20161002,1,25
1836,20161002,2,43
1837,20161001,1,6
1838,20161001,2,60
1839,20161002,6,534
1840,20161002,2,43
1841,20161002,1,1
1842,20161002,1,1
1843,20161002,2,846
1844,20161002,3,37
1845,20161002,1,6
1846,20161002,1,30
1847,20161002,1,18
1848,20161002,1,6
1849,20161002,2,7
1850,20161002,3,37
1851,20161002,1,6
1852,20161002,1,1
1853,20161002,2,60
1854,20161002,1,6
1855,20161002,1,6
1856,20161002,1,6
1857,20161002,1,1
1858,20161002,1,1
1859,20161002,5,170
1860,20161001,2,2
1861,20161002,1,6
1862,20161002,3,1302
1863,20161002,1,6
1864,20161002,2,24
1865,20161002,2,526
1866,20161002,1,1
1867,20161002,1,25
1868,20161002,2,36
1869,20161002,2,36
1870,20161002,3,49
1871,20161002,2,846
1872,20161002,1,1
1873,20161002,1,6
1874,20160930,1,30
1875,20161002,2,55
1876,20161001,4,55
1877,20161002,2,7
1878,20161001,1,1
1879,20161002,1,1
1880,20161002,2,7
1881,20161001,1,18
1882,20160928,1,1
1883,20161002,3,37
1884,20161002,1,1
1885,20161002,1,1
1886,20160930,1,1
1887,20161002,3,1006
1888,20161002,1,6
1889,20161002,1,6
1890,20161002,2,31
1891,20161002,1,1
1892,20161002,1,30
1893,20161002,3,32
1894,20161002,2,36
1895,20161002,1,30
1896,20161002,6,152
1897,20161002,3,78
1898,20161002,1,1
1899,20161002,1,6
1900,20160930,2,24
1901,20161001,2,7
1902,20161002,1,1
1903,20161002,1,18
1904,20160929,2,2
1905,20161002,2,7
1906,20161002,3,234
1907,20161002,2,7
1908,20161002,3,30
1909,20161001,1,1
1910,20161002,1,1
1911,20161002,4,79
1912,20161002,1,1
1913,20161002,1,6
1914,20161002,1,1
1915,20161002,2,7
1916,20161002,3,18
1917,20161002,2,26
1918,20160928,1,1
1919,20161002,1,1
1920,20160926,1,1
1921,20161002,3,20
1922,20161001,1,1
1923,20160929,1,6
1924,20160927,1,6
1925,20161002,2,7
1926,20161002,3,18
1927,20161002,1,6
1928,20161001,1,1
1929,20161001,1,1
1930,20160928,1,1
1931,20161001,1,6
1932,20161002,4,62
1933,20161002,1,6
1934,20160929,3,32
1935,20161002,3,32
1936,20160926,1,6
1937,20160930,1,1
1938,20161002,1,1
1939,20161002,1,6
1940,20161002,1,6
1941,20160930,2,7
1942,20161002,1,6
1943,20161002,2,7
1944,20160926,2,7
1945,20161001,1,6
1946,20161002,9,208
1947,20161002,1,6
1948,20161002,2,2
1949,20161002,2,7
1950,20161002,2,7
1951,20160927,2,7
1952,20161002,1,6
1953,20161002,2,26
1954,20161001,1,1
1955,20160929,1,1
1956,20161002,1,1
1957,20160926,1,1
1958,20161002,1,1
1959,20160929,1,6
1960,20160926,1,1
1961,20160929,2,2
1962,20161002,1,25
1963,20160928,2,7
1964,20160930,1,1
1965,20161002,1,6
1966,20161002,3,32
1967,20160927,1,1
1968,20161002,2,7
1969,20160927,1,6
1970,20161002,1,1
1971,20161002,1,6
1972,20160927,1,1
1973,20161002,5,56
1974,20161002,1,6
1975,20160928,1,1
1976,20161002,1,1
1977,20161002,4,45
1978,20161002,2,7
1979,20161002,1,6
1980,20161002,1,1
1981,20160929,1,1
1982,20161002,1,1
1983,20161001,2,2
1984,20161002,1,6
1985,20160930,2,31
1986,20160928,1,1
1987,20161002,1,1
1988,20161002,2,12
1989,20161002,3,13
1990,20161001,2,7
1991,20161002,1,6
1992,20161002,2,7
1993,20161001,1,1
1994,20161001,2,7
1995,20161002,7,140
1996,20161002,1,1
1997,20161001,1,1
1998,20161001,2,7
1999,20161002,2,7
2000,20160928,1,6
2001,20161001,3,8
2002,20161002,2,7
2003,20161002,1,6
2004,20161002,1,6
2005,20161002,1,6
2006,20161002,1,1
2007,20161002,1,6
2008,20161002,1,1
2009,20161002,1,6
2010,20160929,1,1
2011,20160928,2,7
2012,20160929,1,1
2013,20161001,1,1
2014,20160929,2,7
2015,20161002,2,7
2016,20161002,1,6
2017,20160929,1,6
2018,20161002,2,7
2019,20160930,1,1
2020,20161002,4,57
2021,20160929,1,1
2022,20161002,2,7
2023,20161002,1,6
2024,20161002,1,6
2025,20161002,5,160
2026,20161002,2,31
2027,20160930,1,1
2028,20161002,1,6
2029,20161002,2,7
2030,20161002,2,7
2031,20161001,1,6
2032,20161002,2,26
2033,20161002,1,6
2034,20161002,1,1
2035,20161002,1,1
2036,20161001,2,123
2037,20160930,1,1
2038,20160929,2,2
2039,20161002,1,1
2040,20160930,2,7
2041,20160930,1,1
2042,20161002,1,6
2043,20161001,1,1
2044,20161002,2,2
2045,20161002,1,1
2046,20161001,4,31
2047,20161002,4,57
2048,20161001,2,12
2049,20161002,3,37
2050,20161002,2,7
2051,20161002,5,34
2052,20161002,1,6
2053,20161002,2,7
2054,20161002,4,50
2055,20161002,2,7
2056,20161002,2,7
2057,20161002,1,1
2058,20161002,2,7
2059,20161001,1,1
2060,20161002,2,24
2061,20161002,2,7
2062,20161002,4,31
2063,20161002,1,6
2064,20161002,1,1
2065,20161002,1,6
2066,20161002,1,1
2067,20161002,2,7
2068,20161002,1,1
2069,20161002,2,7
2070,20161002,1,1
2071,20161002,6,505
2072,20161001,1,1
2073,20161002,1,6
2074,20161002,1,1
2075,20161002,3,13
2076,20161002,4,55
2077,20161002,2,2
2078,20161002,1,6
2079,20161002,2,12
2080,20161002,1,1
2081,20161001,1,1
2082,20161002,1,1
2083,20161002,2,31
2084,20161002,1,6
2085,20161002,1,6
2086,20161002,1,1
2087,20161002,1,1
2088,20161002,1,1
2089,20161002,2,7
2090,20161002,1,1
2091,20161002,1,1
2092,20161002,4,79
2093,20161002,1,6
2094,20161002,3,13
2095,20161002,2,7
2096,20161002,1,6
2097,20161002,1,1
2098,20161002,1,6
2099,20161002,1,1
2100,20161002,2,7
2101,20161002,1,6
2102,20161002,1,6
2103,20161002,1,1
2104,20161002,2,2
2105,20161002,1,6
2106,20161002,1,6
2107,20161002,1,1
2108,20161002,1,6
2109,20160929,2,7
2110,20161002,1,1
2111,20161002,1,6
2112,20161002,1,6
2113,20161002,1,25
2114,20160928,4,9
2115,20161002,3,427
2116,20161002,1,25
2117,20161002,1,25
2118,20161002,4,24
2119,20161002,1,30
2120,20161002,1,6
2121,20161002,1,18
2122,20161002,1,18
2123,20160930,2,12
2124,20161002,2,656
2125,20161002,4,79
2126,20161002,4,33
2127,20161002,4,171
2128,20160930,1,1
2129,20161002,1,25
2130,20161002,1,25
2131,20161002,2,60
2132,20161002,1,25
2133,20161001,1,30
2134,20161002,2,7
2135,20161001,1,6
2136,20161002,1,6
2137,20161002,1,6
2138,20161002,1,6
2139,20161002,7,1425
2140,20161002,1,6
2141,20161002,3,85
2142,20161002,1,25
2143,20161002,1,25
2144,20161002,2,2
2145,20161002,1,6
2146,20161002,7,218
2147,20161002,1,648
2148,20161002,1,6
2149,20161002,2,12
2150,20161002,1,30
2151,20161002,1,18
2152,20161001,1,6
2153,20161002,2,204
2154,20161002,4,14
2155,20161002,1,25
2156,20161002,1,1
2157,20161002,1,30
2158,20160930,1,6
2159,20161002,3,66
2160,20161002,1,25
2161,20161002,2,7
2162,20160930,3,85
2163,20161002,1,98
2164,20161002,2,55
2165,20161002,1,6
2166,20161002,1,25
2167,20161002,1,6
2168,20161002,3,54
2169,20161001,1,6
2170,20161002,1,18
2171,20161002,2,31
2172,20161002,1,25
2173,20161002,1,6
2174,20161002,2,26
2175,20161002,1,98
2176,20161002,1,6
2177,20161002,3,32
2178,20161002,2,426
2179,20161002,1,18
2180,20161002,1,1
2181,20161002,2,19
2182,20161002,1,25
2183,20161002,3,66
2184,20161002,1,18
2185,20161002,2,12
2186,20160930,2,7
2187,20161002,1,25
2188,20161002,1,6
2189,20161001,1,6
2190,20161002,2,60
2191,20161002,1,25
2192,20161002,1,1
2193,20161002,1,25
2194,20161002,1,6
2195,20161002,1,18
2196,20161002,1,25
2197,20161002,1,6
2198,20161002,1,6
2199,20161002,1,6
2200,20161002,1,30
2201,20161002,1,25
2202,20161002,3,8
2203,20161002,2,7
2204,20161002,1,1
2205,20161002,2,60
2206,20161002,2,7
2207,20161002,3,54
2208,20161002,1,1
2209,20160930,1,1
2210,20161002,2,526
2211,20161002,1,6
2212,20161002,1,6
2213,20161002,2,2
2214,20161002,1,25
2215,20161002,2,7
2216,20161002,5,424
2217,20161002,1,6
2218,20161002,9,1514
2219,20161002,3,78
2220,20161002,4,592
2221,20161002,2,31
2222,20161002,2,228
2223,20161002,2,2
2224,20161002,1,1
2225,20161002,1,1
2226,20161002,7,157
2227,20161002,1,6
2228,20161002,1,6
2229,20161001,1,1
2230,20161001,1,1
2231,20161002,1,6
2232,20161002,1,30
2233,20161001,1,30
2234,20161002,1,6
2235,20161002,1,18
2236,20161002,2,31
2237,20160930,1,6
2238,20161002,1,1
2239,20161002,1,98
2240,20161002,1,6
2241,20161002,1,1
2242,20161002,2,12
2243,20161001,1,1
2244,20161002,1,1
2245,20161002,6,176
2246,20160930,1,6
2247,20161002,1,1
2248,20161002,2,7
2249,20160930,1,1
2250,20161002,1,1
2251,20161002,1,1
2252,20161002,1,1
2253,20161002,1,6
2254,20161002,2,26
2255,20161002,1,6
2256,20161002,1,6
2257,20160930,2,7
2258,20161002,1,6
2259,20161002,4,118
2260,20160927,2,2
2261,20160928,3,30
2262,20161002,3,3
2263,20161002,2,7
2264,20161002,3,73
2265,20161002,1,25
2266,20161002,1,6
2267,20161002,1,6
2268,20161002,1,18
2269,20160928,1,6
2270,20161002,1,6
2271,20161002,1,1
2272,20161002,1,6
2273,20161001,1,1
2274,20160927,1,1
2275,20161001,1,1
2276,20161001,1,1
2277,20161002,6,103
2278,20161002,1,6
2279,20160928,1,1
2280,20161002,1,1
2281,20160930,1,1
2282,20160926,1,1
2283,20161002,26,2690
2284,20161001,2,7
2285,20161002,1,6
2286,20161002,2,7
2287,20161002,1,1
2288,20160928,1,6
2289,20161001,2,7
2290,20161002,1,6
2291,20161002,2,7
2292,20160930,1,6
2293,20161001,2,7
2294,20161002,2,26
2295,20160929,2,2
2296,20161002,6,57
2297,20161001,1,6
2298,20161002,1,1
2299,20161002,2,7
2300,20161002,3,13
2301,20160926,1,1
2302,20161002,2,7
2303,20160928,2,7
2304,20161002,1,1
2305,20160928,2,7
2306,20161002,1,1
2307,20161001,3,8
2308,20161001,1,1
2309,20161002,1,1
2310,20160927,3,8
2311,20160928,1,18
2312,20160927,1,6
2313,20160927,1,1
2314,20160927,1,6
2315,20161002,3,13
2316,20160928,2,7
2317,20161002,6,1259
2318,20160929,1,6
2319,20161002,8,382
2320,20161002,4,31
2321,20160929,1,1
2322,20161002,1,6
2323,20161002,1,1
2324,20161001,1,1
2325,20161001,1,1
2326,20161002,1,6
2327,20161002,1,6
2328,20161001,2,7
2329,20161001,1,6
2330,20161002,2,7
2331,20161002,5,10
2332,20161002,1,6
2333,20161002,1,1
2334,20161002,1,1
2335,20161002,4,14
2336,20161002,1,1
2337,20160929,1,6
2338,20160928,1,1
2339,20161002,5,80
2340,20161001,2,7
2341,20161001,1,6
2342,20161002,1,1
2343,20161002,1,1
2344,20161002,2,7
2345,20160928,2,7
2346,20160929,2,7
2347,20160929,1,1
2348,20161002,2,7
2349,20161002,5,80
2350,20160929,1,18
2351,20161002,2,7
2352,20161002,5,425
2353,20161002,2,7
2354,20160929,2,26
2355,20161002,1,1
2356,20161002,3,8
2357,20161002,2,26
2358,20161002,1,6
2359,20160929,1,1
2360,20161002,3,32
2361,20160930,1,1
2362,20161001,2,7
2363,20161002,1,1
2364,20160929,1,6
2365,20161002,2,2
2366,20161001,1,6
2367,20161001,2,7
2368,20161002,3,8
2369,20160930,1,1
2370,20161002,1,25
2371,20161001,5,143
2372,20161002,2,7
2373,20161002,2,31
2374,20161002,1,6
2375,20161002,2,7
2376,20161002,2,7
2377,20161002,2,7
2378,20161001,1,25
2379,20161002,1,6
2380,20160930,2,7
2381,20160930,1,1
2382,20161002,2,7
2383,20161002,2,7
2384,20161001,1,6
2385,20161002,1,6
2386,20161001,1,1
2387,20161002,1,6
2388,20161002,1,6
2389,20161002,1,6
2390,20161002,1,1
2391,20161002,2,2
2392,20161001,1,1
2393,20161001,1,6
2394,20161002,1,1
2395,20161002,1,6
2396,20161002,1,6
2397,20161002,1,1
2398,20161002,1,1
2399,20161002,2,7
2400,20161002,1,6
2401,20161002,1,6
2402,20161002,1,1
2403,20161001,1,1
2404,20161002,5,56
2405,20161002,1,6
2406,20161002,1,1
2407,20161002,1,1
2408,20161002,1,1
2409,20161002,1,1
2410,20161002,2,19
2411,20161002,1,6
2412,20161002,2,7
2413,20161002,2,2
2414,20161002,2,7
2415,20161002,1,1
2416,20161002,1,6
2417,20161002,1,1
2418,20161002,1,1
2419,20161002,1,1
2420,20161002,5,39
2421,20161002,5,56
2422,20161002,1,1
2423,20161002,3,8
2424,20161002,2,7
2425,20161002,1,6
2426,20161002,2,7
2427,20161002,3,8
2428,20161002,1,6
2429,20161002,1,1
2430,20161002,1,25
2431,20161002,1,6
2432,20161002,1,1
2433,20160930,1,18
2434,20161002,1,648
2435,20161001,1,6
2436,20161002,1,1
2437,20161002,2,24
2438,20161002,1,198
2439,20161002,2,2
2440,20161002,1,6
2441,20161002,1,6
2442,20161002,1,6
2443,20161002,1,25
2444,20161002,2,60
2445,20161002,1,6
2446,20161002,1,25
2447,20161002,1,1
2448,20161002,11,691
2449,20161002,1,25
2450,20161002,1,25
2451,20161002,1,6
2452,20161002,1,25
2453,20161002,2,2
2454,20161002,1,6
2455,20161002,1,25
2456,20161002,2,104
2457,20161002,2,55
2458,20160928,2,2
2459,20161002,1,6
2460,20161002,1,25
2461,20161002,1,18
2462,20161002,1,25
2463,20161002,2,31
2464,20161002,1,6
2465,20161001,2,7
2466,20161002,3,85
2467,20161002,1,25
2468,20161002,1,30
2469,20161002,2,60
2470,20161002,2,31
2471,20161002,1,25
2472,20160930,1,6
2473,20161002,1,6
2474,20161002,2,55
2475,20161002,1,25
2476,20161002,3,141
2477,20161002,2,55
2478,20161002,1,648
2479,20161002,1,1
2480,20161001,1,1
2481,20161002,1,1
2482,20161002,3,18
2483,20161002,1,6
2484,20161002,7,868
2485,20161001,3,0.03
2486,20161002,1,1
2487,20161002,2,104
2488,20161002,1,1
2489,20161002,1,25
2490,20161002,1,30
2491,20161002,1,198
2492,20161002,1,30
2493,20161002,10,195
2494,20161002,1,25
2495,20161002,1,6
2496,20161002,1,25
2497,20161002,4,649
2498,20161002,1,6
2499,20161002,1,30
2500,20161001,1,6
2501,20161002,1,6
2502,20161002,2,24
2503,20161002,3,49
2504,20161002,1,25
2505,20161002,1,25
2506,20161002,5,684
2507,20161002,1,1
2508,20161002,2,55
2509,20161002,1,25
2510,20161002,3,49
2511,20161002,1,6
2512,20161002,1,25
2513,20161001,2,7
2514,20161002,3,1304
2515,20161002,8,683
2516,20161002,1,25
2517,20161002,1,1
2518,20161002,1,6
2519,20161001,1,6
2520,20160930,1,1
2521,20161002,18,1615
2522,20161002,1,30
2523,20161002,1,25
2524,20161002,3,146
2525,20161002,1,6
2526,20161002,2,123
2527,20161002,1,6
2528,20161002,2,60
2529,20161002,1,6
2530,20160930,1,6
2531,20161002,2,7
2532,20161002,1,6
2533,20161002,3,8
2534,20161002,7,1008
2535,20161002,4,62
2536,20161002,3,3
2537,20161002,1,25
2538,20161002,3,158
2539,20160928,1,1
2540,20161002,1,25
2541,20161001,1,1
2542,20161002,2,31
2543,20161002,6,108
2544,20161002,2,7
2545,20161002,2,24
2546,20161001,7,478
2547,20161002,1,1
2548,20161002,1,6
2549,20161002,7,194
2550,20161002,1,6
2551,20161002,1,1
2552,20161002,1,6
2553,20161002,1,25
2554,20160929,1,1
2555,20161002,3,13
2556,20161002,2,128
2557,20161002,2,7
2558,20161002,1,1
2559,20161002,1,6
2560,20161001,1,6
2561,20161002,1,6
2562,20160927,1,6
2563,20161002,1,6
2564,20161001,1,1
2565,20161002,1,1
2566,20161002,2,31
2567,20161002,1,1
2568,20161002,1,1
2569,20161002,2,2
2570,20161002,1,25
2571,20161001,1,98
2572,20161002,1,6
2573,20161002,7,32
2574,20161002,1,1
2575,20160927,1,1
2576,20161002,2,7
2577,20161002,1,1
2578,20161002,1,1
2579,20161002,1,6
2580,20160930,1,6
2581,20161002,1,6
2582,20161002,2,2
2583,20161001,3,222
2584,20161002,3,54
2585,20161002,1,6
2586,20161002,1,1
2587,20161002,1,30
2588,20160930,1,6
2589,20161002,1,6
2590,20161002,3,27
2591,20161002,10,527
2592,20161002,1,1
2593,20161002,1,6
2594,20161002,2,7
2595,20161002,2,7
2596,20161002,1,1
2597,20161002,1,1
2598,20161002,3,13
2599,20160928,2,7
2600,20160928,2,19
2601,20160928,1,1
2602,20161001,1,1
2603,20161002,2,2
2604,20160926,1,6
2605,20161002,1,6
2606,20160928,1,6
2607,20161002,2,2
2608,20161002,7,276
2609,20161002,1,1
2610,20160930,2,7
2611,20161002,2,7
2612,20160926,1,1
2613,20161001,1,1
2614,20161002,5,56
2615,20160930,1,6
2616,20160927,1,6
2617,20160927,4,130
2618,20161001,1,1
2619,20160929,2,7
2620,20160926,1,6
2621,20161002,7,208
2622,20160930,1,30
2623,20161002,1,1
2624,20160928,1,1
2625,20161002,1,1
